        SRCID      OBS_ID                   RA                  DEC       EP_8_CTS             NAME
            J         10A                    D                    D              E              15A
                                           deg                  deg          count                 
       357185  0106860201   1.857541417812E+02   1.582920603365E+01   2.906760E+02         NGC 4321
       357216  0651790301   1.858051873883E+02   1.135701516975E+01   2.539100E+02         NGC 4330
       356479  0205090101   1.860841120178E+02   7.294364754205E+00   1.398230E+02         NGC 4365
       356482  0205090101   1.860855130734E+02   7.316532123175E+00   8.378970E+01         NGC 4365
       356476  0205090101   1.860924838622E+02   7.279622583392E+00   5.971770E+01         NGC 4365
       356785  0205090101   1.861476424731E+02   7.301610066166E+00   1.072340E+02         NGC 4365
       356805  0205090101   1.861524328787E+02   7.357831407966E+00   6.430830E+01         NGC 4365
       356770  0205090101   1.861592090238E+02   7.351919110590E+00   3.160390E+02         NGC 4365
       356738  0673310101   1.862292375396E+02   1.287871395920E+01   2.829760E+02         NGC 4374
       356718  0673310101   1.862407691369E+02   1.288480503823E+01   2.619780E+02         NGC 4374
       357748  0673310101   1.862569293013E+02   1.291295636693E+01   8.503920E+01         NGC 4374
       357669  0673310101   1.863076988373E+02   1.287857285183E+01   4.144150E+02         NGC 4374
       357667  0301650801   1.863098339484E+02   4.914366975682E+00   3.493160E+02         NGC 4378
       357632  0301650801   1.863137744692E+02   4.928716009630E+00   1.975400E+02         NGC 4378
        52833  0142830101   1.863426730848E+02   3.355472978541E+01   3.096910E+02         NGC 4395
        52833  0112522701   1.863427042818E+02   3.355458637872E+01   3.383300E+01         NGC 4395
       357698  0301650801   1.863437882920E+02   4.920479107395E+00   4.813640E+01         NGC 4378
       357691  0301650801   1.863465642718E+02   4.928117347801E+00   2.000040E+02         NGC 4378
       357937  0142830101   1.863700761554E+02   3.362156656796E+01   1.539850E+02         NGC 4395
       357935  0142830101   1.863711907073E+02   3.360328506510E+01   1.036600E+02         NGC 4395
       357990  0142830101   1.863800419177E+02   3.358346824079E+01   6.110410E+01         NGC 4395
        41812  0142830101   1.863937942497E+02   3.353635446506E+01   3.632370E+02         NGC 4395
        41812  0112521901   1.863937349908E+02   3.353622851756E+01   5.459960E+01         NGC 4395
        52759  0142830101   1.863969222674E+02   3.347546096349E+01   2.171610E+02         NGC 4395
        41932  0142830101   1.864041027917E+02   3.362731843540E+01   2.987230E+02         NGC 4395
        41932  0112522701   1.864042368810E+02   3.362747456752E+01   4.357380E+01         NGC 4395
       357850  0142830101   1.864084641891E+02   3.364203607658E+01   6.532730E+01         NGC 4395
        13415  0110930701   1.864132347952E+02   1.266921823201E+01   1.894870E+02         NGC 4388
        13415  0675140101   1.864130231643E+02   1.266929169421E+01   6.503300E+02         NGC 4388
        13415  0110930301   1.864124740747E+02   1.266802161814E+01   1.459120E+02         NGC 4388
        13415  0673310101   1.864129751613E+02   1.266901617144E+01   2.093720E+02         NGC 4388
        53830  0112521901   1.864132930625E+02   3.356390700475E+01   4.222070E+01         NGC 4395
        10540  0142830101   1.864148040072E+02   3.353444757619E+01   3.236710E+03         NGC 4395
        10540  0112521901   1.864147481696E+02   3.353446863208E+01   4.813950E+02         NGC 4395
        10540  0112522701   1.864149890919E+02   3.353449652030E+01   2.298080E+02         NGC 4395
        10540  0112522001   1.864144914367E+02   3.353440967704E+01   1.698380E+02         NGC 4395
        50411  0112521901   1.864260769728E+02   3.354261402843E+01   6.752210E+01         NGC 4395
       357894  0112521901   1.864323395860E+02   3.356802548316E+01   2.655590E+01         NGC 4395
       357898  0142830101   1.864325712352E+02   3.348170527264E+01   1.742410E+02         NGC 4395
       357897  0142830101   1.864325911871E+02   3.348857273806E+01   1.251400E+02         NGC 4395
        16429  0142830101   1.864331358528E+02   3.349991022869E+01   1.090580E+03         NGC 4395
        16429  0112521901   1.864329696396E+02   3.349999219428E+01   2.006930E+02         NGC 4395
        16429  0112522701   1.864325594229E+02   3.350005253553E+01   9.466400E+01         NGC 4395
        17523  0112521901   1.864387704103E+02   3.351759545539E+01   1.395250E+02         NGC 4395
        17523  0112522701   1.864385344619E+02   3.351756641942E+01   8.198500E+01         NGC 4395
        17399  0112521901   1.864463870782E+02   3.360184429885E+01   9.998070E+01         NGC 4395
        17399  0112522701   1.864459866900E+02   3.360198631950E+01   1.045690E+02         NGC 4395
        10973  0112521901   1.864469307812E+02   3.357985678136E+01   1.431600E+02         NGC 4395
        10973  0112522701   1.864469624279E+02   3.358003210072E+01   1.397340E+02         NGC 4395
        10973  0112522001   1.864470809534E+02   3.357958602688E+01   9.172470E+01         NGC 4395
       357370  0142830101   1.864530326838E+02   3.347713906184E+01   8.105230E+01         NGC 4395
        10907  0112521901   1.864545870328E+02   3.353377912520E+01   6.989310E+02         NGC 4395
        10907  0112522001   1.864544019168E+02   3.353421772781E+01   1.483360E+02         NGC 4395
       357384  0142830101   1.864615694842E+02   3.364417124417E+01   1.196280E+02         NGC 4395
        34396  0112521901   1.864626435106E+02   3.357256919467E+01   2.147780E+02         NGC 4395
        20810  0142830101   1.864667401310E+02   3.345339053014E+01   4.951020E+02         NGC 4395
        20810  0112521901   1.864672550949E+02   3.345317391958E+01   7.383910E+01         NGC 4395
        20810  0112522701   1.864668657748E+02   3.345323383701E+01   3.667480E+01         NGC 4395
       357342  0142830101   1.864723623515E+02   3.363228165947E+01   8.234230E+01         NGC 4395
       357341  0142830101   1.864725256377E+02   3.364154070671E+01   2.829420E+02         NGC 4395
       357351  0110930301   1.864749153383E+02   1.266779394602E+01   2.240890E+02         NGC 4388
        49853  0142830101   1.864752430424E+02   3.348486221838E+01   3.366510E+02         NGC 4395
       357431  0142830101   1.864885713379E+02   3.349592449918E+01   1.674190E+02         NGC 4395
       357388  0142830101   1.864953088429E+02   3.347311075554E+01   2.591580E+02         NGC 4395
         6718  0112521901   1.864992441183E+02   3.355570208745E+01   2.196630E+02         NGC 4395
         6718  0112522001   1.864989817868E+02   3.355606430970E+01   1.528520E+02         NGC 4395
       357409  0142830101   1.865013261244E+02   3.346891066612E+01   1.007880E+02         NGC 4395
         7019  0142830101   1.865059347507E+02   3.352528425595E+01   3.185690E+04         NGC 4395
         7019  0112521901   1.865060673159E+02   3.352533234516E+01   3.671440E+03         NGC 4395
         7019  0112522001   1.865060413113E+02   3.352540904924E+01   8.865240E+02         NGC 4395
         7019  0200340101   1.865059520822E+02   3.352521635062E+01   4.638560E+03         NGC 4395
       357274  0142830101   1.865105772242E+02   3.362160825150E+01   5.607970E+01         NGC 4395
        58816  0200340101   1.865174172214E+02   3.354803310528E+01   5.402280E+01         NGC 4395
       357259  0142830101   1.865428642784E+02   3.347228054511E+01   6.385690E+01         NGC 4395
       357314  0142830101   1.865489476857E+02   3.350125774695E+01   1.452020E+02         NGC 4395
       357333  0200340101   1.865533310553E+02   3.351023592986E+01   4.835000E+01         NGC 4395
       357327  0142830101   1.865577132228E+02   3.356237990301E+01   1.218850E+02         NGC 4395
       357308  0142830101   1.865690681967E+02   3.351804079680E+01   1.062470E+02         NGC 4395
       357593  0675140101   1.866356081863E+02   1.260414523070E+01   1.531940E+02         NGC 4413
       349303  0651790101   1.867836741535E+02   9.429886068257E+00   6.546250E+01         NGC 4424
       349185  0651790101   1.867971055342E+02   9.425772896545E+00   1.251010E+02         NGC 4424
        37181  0112521601   1.870168607834E+02   4.409563699997E+01   2.112430E+02         NGC 4449
       348871  0550540101   1.870252253434E+02   1.391314030667E+01   2.272470E+02         NGC 4446
        35110  0112521601   1.870387229957E+02   4.408605315996E+01   1.545440E+03         NGC 4449
        38185  0112521601   1.870451496453E+02   4.406106480315E+01   6.249960E+02         NGC 4449
        38185  0112521701   1.870457299818E+02   4.406068961255E+01   7.877640E+02         NGC 4449
        39604  0112521601   1.870453812778E+02   4.411367447111E+01   1.535400E+03         NGC 4449
        36117  0112521601   1.870556310231E+02   4.411572085975E+01   4.235760E+02         NGC 4449
        35065  0112521601   1.870739806301E+02   4.410979173927E+01   1.950010E+03         NGC 4449
       350049  0550540101   1.872632269172E+02   1.398095741863E+01   1.572980E+02         NGC 4459
        28744  0550540101   1.872641871564E+02   1.397117341222E+01   1.581360E+03         NGC 4459
        28744  0550540201   1.872641053977E+02   1.397125401094E+01   5.101380E+02         NGC 4459
       350260  0112552101   1.874275016693E+02   1.342028770521E+01   2.642340E+01         NGC 4473
       350205  0112552101   1.874850427193E+02   1.364206051464E+01   5.604300E+01         NGC 4477
        35211  0112552101   1.874993844677E+02   1.363237980438E+01   1.953340E+02         NGC 4477
        35211  0112550701   1.874998838386E+02   1.363251513150E+01   5.453840E+01         NGC 4477
       349659  0112552101   1.875005634348E+02   1.365537385476E+01   6.837780E+01         NGC 4477
       349753  0112280201   1.876144785975E+02   4.170576940309E+01   3.517730E+01         NGC 4485
        28943  0112280201   1.876269818680E+02   4.169520496209E+01   1.966150E+03         NGC 4485
        28943  0556300101   1.876271982461E+02   4.169504873586E+01   4.087040E+03         NGC 4485
       349814  0556300201   1.876285409761E+02   4.169486472784E+01   2.541570E+03         NGC 4485
       348467  0071340301   1.878548907925E+02   2.579164539668E+01   1.904790E+02         NGC 4494
       348432  0071340301   1.878582414333E+02   2.574815422527E+01   1.689070E+02         NGC 4494
       348700  0071340301   1.878682674208E+02   2.578279406575E+01   6.659980E+01         NGC 4494
       348701  0071340301   1.878732854072E+02   2.577291804304E+01   3.866220E+02         NGC 4494
       348005  0112550801   1.879957737279E+02   1.445545519704E+01   6.101340E+01         NGC 4501
       348315  0112550801   1.880258666543E+02   1.438906163555E+01   7.333750E+01         NGC 4501
       348319  0112550801   1.880271155787E+02   1.437526117349E+01   4.232670E+01         NGC 4501
       348297  0112550801   1.880345554720E+02   1.440926039997E+01   5.604120E+01         NGC 4501
       348233  0203170301   1.881373289718E+02   1.186970258657E-01   3.026830E+02         NGC 4517
       348243  0203170301   1.881473751853E+02   1.100012052253E-01   3.490420E+02         NGC 4517
       352373  0203170301   1.881630877541E+02   1.119383162858E-01   1.346400E+03         NGC 4517
       352333  0203170301   1.881779371032E+02   1.152398707967E-01   1.593250E+04         NGC 4517
       352409  0203170301   1.882137197658E+02   1.169946167539E-01   4.316930E+02         NGC 4517
       352402  0203170301   1.882174244770E+02   1.067930404022E-01   9.517210E+01         NGC 4517
       352261  0203170301   1.882574553631E+02   1.182748747611E-01   3.489580E+02         NGC 4517
       352463  0404120101   1.884774832401E+02   1.535737599177E+01   1.535470E+02           IC 800
       351990  0551450301   1.886027815923E+02   2.176801459551E+00   9.480130E+01         NGC 4536
       351847  0551450301   1.886325290424E+02   2.189336334958E+00   1.850250E+02         NGC 4536
       351865  0551450301   1.886355776980E+02   2.181967529712E+00   1.626990E+03         NGC 4536
       351935  0551450301   1.886506559702E+02   2.167014277230E+00   1.346910E+02         NGC 4536
       351934  0551450301   1.886538792965E+02   2.147601956508E+00   1.986180E+03         NGC 4536
       352754  0141570101   1.889216305174E+02   1.258103822208E+01   5.974970E+02         NGC 4552
       352749  0141570101   1.889229929103E+02   1.259189191068E+01   1.076930E+02         NGC 4552
       352791  0152170501   1.889301641120E+02   2.802385617430E+01   3.843900E+01         NGC 4559
       352625  0152170501   1.889574957801E+02   2.803407133253E+01   8.419710E+01         NGC 4559
       352633  0152170501   1.889654938596E+02   2.793450304229E+01   2.002160E+04         NGC 4559
       352808  0152170501   1.889832821408E+02   2.800163424589E+01   1.212090E+02         NGC 4559
       352938  0152170501   1.889845753961E+02   2.799042920355E+01   4.548590E+02         NGC 4559
       352909  0152170501   1.889936512544E+02   2.796165664431E+01   1.030850E+04         NGC 4559
